0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","FBI,Trump Aide,The Russian Government","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
1123,Eurovision,"To get a flavoour of  , here is the greatest song ever entered. Enjoy...  ",,;,lornehanks,nan,[],nan
1124,"boost, technology, investment, cooperation, Pak, Oman, Investment, Company, Eurovision","To   and  , -   signs MoU


",,nan,OmansFriends,nan,[],nan
1125,"Eurovison2017, Eurovision, WINNER",This woman just kept singing!! Nobody will remember the songs just this of,,;,FoleyBreda,nan,[],nan
1126,Eurovision,This was a beautiful moment,,nan,thelastconfesor,nan,[],nan
1127,nan,This story is not accurate.,,nan,buberzionist,nan,[],nan
1128,Eurovision,"This still remains THE BEST Eurovision song of all time!

 ",,eurovision,kerryleeanne,nan,[],nan
1129,Eurovision,This should be talked about,,nan,noicingcupcake,nan,[],nan
1130,nan,this mf look like bananies and avocadies,,"bananies, avocadies",cuteneviI,nan,[],nan
1131,"Croatia, Eurovision",This man is what I sound like in my head when I try to sing all parts of a Destiny's Child song.,Destiny 's Child,destiny's child,Chugo_01,destiny 's child,[],nan
1132,Eurovision,This just happened on  ???,,nan,pUwqSsFW3RbLaa1,nan,[],nan
1133,eurovision,"This is why you should never, ever invite Australians to your party.  ",,australians,1azylizzie,nan,[],nan
1134,nan,This is why Australians should be banned,Australians,australians,CashBama,australians,[],nan
1135,Eurovision,This is what happens. We vote to leave and everyone starts singing in their own language. Very insecure.,,;;,danmeister90,nan,[],nan
1136,eurovision,This is the whitest celebration of diversity I've ever seen. So many different types of white.,,;,crowmaidarling,nan,[],nan
1137,EUROVISION,This is the best  tweet ever,,nan,TommyMortillaro,nan,[],nan
1138,nan,This is so cute,,nan,prmanentfix,nan,[],nan
1139,Eurovision,This is Portugal's grand strategy: win Euro cup -&gt; elect UN SecGen -&gt; win  -&gt; become nuclear power -&gt; ac…,Portugal,"portugal, euro,un secgen",johank76,portugal,"['portugal', 'un']",un
1140,eurovision,This is how I feel right now,,nan,treepanda2,nan,[],nan
1141,Eurovision,"This is him now, feel old yet?
 ",,nan,Luminerica,nan,[],nan
1142,nan,Think of the Gong Show in 30 countries with no gong,,gong show,NeilMortimore1,nan,[],nan
1143,Eurovision,They've just given up on the subtitles tonight...,,nan,nievessvictoria,nan,[],nan
1144,Eurovision,"Them: Whatcha thinking about?
Me: Nothing
In my head:
 ",,;;;,nievessvictoria,nan,[],nan
1145,Eurovision,"them: ""Portugal's song was so boring""
Salvador holding the prize: ""POrtUgAl'S sONg wAs SO bOrINg""
 ","Portugal,Salvador",portugal; salvador,GummyHuskena,"portugal,salvador","['portugal', 'portugal', 'salvador']",nan
1146,DEN,"THEM TITTIES ????,  ",,nan,mattismylife97,nan,[],nan
1147,Eurovision,The ultimate indicator that it is  season.,,nan,sakasakiP,nan,[],nan
1148,Eurovision,the uk @ ireland,uk,"uk, ireland",megannnn_13,uk,[],nan
1149,Eurovision,The two creepy hosts get a warning in their earpieces,,nan,GuyCLJohnston,nan,[],nan
1150,"Eurovision, SWE",The Swedish know how to do  like no one,,swedish,purnomoadi490,nan,[],nan
1151,"eurovision, lazarusheart",The sixth ticket for the sixth  show with yet another . It's been an…,,;,fliponline,nan,[],nan
1152,Eurovision,"The rest of the world: 'What even is ?'

Europe: ",Europe,;;europe,ddinini,europe,['europe'],nan
1153,nan,The person that figures out the answer will be a virtual Genius,,nan,pisani_raymond,nan,[],nan
1154,Eurovision,The past 12 months summed up in a screen-grab,,nan,AleSojka,nan,[],nan
1155,eurovision,The Netherlands' had such a good ballad damn. It sounds like something from a Disney soundtrack,"The Netherlands,Disney",netherlands; disney,jojothehobbit,"the netherlands,disney","['the netherlands', 'disney']",disney
1156,"Eurovision, Portugal",The most pure win in   that ever happened!,,nan,nievessvictoria,nan,[],nan
1157,Eurovision,The mooner was NOT Australian. Important that's known. We love and respect this contest  pls RT,,australian;;,mishmash59,nan,['pls rt'],nan
1158,"Eurovision, ESC2017",The moment Portugal and Salvador Sobral are declared winners of,"Portugal,Salvador Sobral","portugal, salvador sobral",SerendipitySays,"portugal,salvador sobral","['salvador sobral', 'portugal']","portugal,salvador sobral"
1159,"doctorwho, eurovision",The latest TheTVKing!  Thanks to @FilmBookTomasi @MarkDeklin @tellymix,,;,thetvking,nan,[],nan
1160,"eurovision, nm935",The latest El Joven Diario!  Thanks to @macasante,,el joven diario;,CCPJAlajuela,nan,[],el joven
1161,"eurovision, maga",The latest  - Take The Red Pill Now!,,red pill,T3HREDPiLL,nan,[],nan
1162,Eurovision,the hero we need but don't deserve,,nan,VerdejoConV,nan,[],nan
1163,Eurovision,The guy who mooned everyone at  was the same ~*crazy prankster*~ who assaulted these celebs. ?,,;,inexorablist,nan,[],nan
1164,"Eurovision, Salvadorsobral, salvadorable, Portugal",The Grand Favourite @ the 2017  Song contest is    ???,Grand Favourite,nan,dzulkarnainasso,grand favourite,[],nan
1165,Eurovision,The four horsemen of the apocalypse.,,apocalypse,spinzaku35,nan,[],nan
1166,eurovision,The foreign countries are only voting for us on  because half there relatives are over here,,nan,HoI1ddK9nI3QIdl,nan,[],nan
1167,"Eurovision, ESC2017","The final results 
  ",,nan,tanyaclexakru,nan,[],nan
1168,"Hovig, Gravity, RagNBoneMan, Human, Eurovision",The Cyprus contestant 's song  sounds awfully like 's !,Cyprus,cyprus,dzulkarnainasso,cyprus,['cyprus'],cyprus
1169,"12points, CelebrateDiversity, eurovision, ESC2017",The best performance for Eurovision 2017,Eurovision 2017,eurovision,Grizzle21652463,eurovision 2017,[],nan
1170,"POR, Eurovision","The best duo of the century omg Salvador and his sister just out of this world,amazing ??   ",Salvador,salvador,YesterKris,salvador,['salvador'],salvador
1171,Christian,"The  Genocide in Middle East is happening right now! (Graphic)
MSM doesn't want U 2 know!","The Genocide,Middle East","genocide, middle east; msm;",zlando,"middle east,graphic",['middle east'],middle east
1172,EUROVISION,That was the funniest part of  this year hilarious ???????,,nan,Summer_GamingIE,nan,[],nan
1173,"Eurovision, BEL",That vocal tone though ?,,nan,purnomoadi490,nan,[],nan
1174,eurovision,That time I performed&amp; hosted Eurovision's Opening Ceremony,Eurovision,eurovision,PMCastle,eurovision,[],nan
1175,Eurovision,"That song will be used at that guy's child custody hearing
",,nan,8NOcBHfrApJnAw7,nan,[],nan
1176,eurovision,That may be a world record for “most viewers simultaneously seeing an Australian’s arse live on television”,,australian,craighennessey,nan,[],nan
1177,"Eurovision, euroviisut",Thanks to @YLETV2 for translating those yodels into Finnish,Finnish,finnish,thegcat,finnish,[],nan
1178,Eurovision,Thanks 4 the  choir games promo @grahnort our @BarnsleyChoir are the 2015 triple gold champions pls wish us luck 4 this year ?,,nan,BarnsleyChoir,nan,[],nan
1179,Eurovision,Thank you and goodnight,,nan,SDMw77jmXvn9CjZ,nan,[],nan
1180,Eurovision,Thank you @LucieJones1 you've been an incredible embassador for the UK and . This was your week at…,UK,uk;,noicingcupcake,uk,['uk'],uk
1181,nan,Thank god that ugly bottom was not Australian!,,australian,pixieodeath,nan,[],nan
1182,Eurovision,Tele-POR-ting into,,nan,unni_hyeok,nan,[],nan
1183,Eurovision,"Still, our two hosts are doing a sterling job  ",,nan,GuyCLJohnston,nan,[],nan
1184,Eurovision,Still a better love story than Twilight!,Twilight,twilight,nievessvictoria,twilight,[],nan
1185,Eurovision,"Stage invasion! 

Actually thought it was part of the act. 
 ",,;,EIexor,nan,[],nan
1186,Eurovision,Spot the difference,,nan,cmras_BlockB,nan,[],nan
1187,nan,"Speaking as someone who can still hum ""Amor d'água fresca"", Portugal's 1992 entry (when I was living there): PARABÉNS!","Amor,Portugal",portugal,pensarsemfim,"amor,portugal",['portugal'],nan
1188,Eurovision,Spanish ppl right now,,spanish,nievessvictoria,nan,[],nan
1189,Eurovision,Spain trying to get some points.,Spain,spain,nievessvictoria,spain,['spain'],spain
1190,Eurovision,SPAIN PLEASE STOP WE'LL GIVE YOU GIBRALTAR JUST PLEASE STOP,SPAIN,spain,RAMON00006,spain,"['gibraltar', 'spain']","spain,gibraltar"
1191,Eurovision,Spain be like,Spain,spain,MiLiPe_96,spain,['spain'],spain
1192,Eurovision,Spain are now the country who have waited the longest for a win.. (48 years),Spain,spain,amiryogi,spain,['spain'],spain
1193,Eurovision,"Sorry but this GIF needs to be on your timeline
 ",,nan,that_rachael,nan,['gif'],nan
1194,Eurovision,Someone please remind me about  next year so I can watch some of the competition.,,nan,sjlangs,nan,[],nan
1195,Eurovision,Someone got their arse out at  and it's better than any act that performed.,,nan,CYXwlJh2Fc1tAq7,nan,[],nan
1196,Eurovision,"Some thick irony in a Brit singing ""I will never give up on you"" to a room of Europeans. ",,"brit, europeans",alba005edith,nan,[],nan
1197,Eurovision,Some of the world's deadliest snakes,,nan,MrAryyn,nan,[],nan
1198,Eurovision,"So,  is over. Congratulations to the winner and many thanks to Ukrainian soldiers who make it possible too! ?
Nighty night :)",Ukrainian,ukrainian;;,FSwissmartini,ukrainian,[],nan
1199,"CRO, Eurovision, DragRace",So this looks familiar,,nan,Chugo_01,nan,[],nan
1200,Eurovision,So this just happened on,,nan,_skankhunt,nan,[],nan
1201,"Eurovision, salvadorable, teamsalvadorable",So proud of Salvador and Luisa !,"Salvador,Luisa","salvador, luisa",MiaTerraLatina,"salvador,luisa","['luisa', 'salvador']","salvador,luisa"
1202,Eurovision,smooth,,nan,khontext,nan,[],nan
1203,Eurovision,SHOW US WHAT YOU GOT,,nan,lebibin,nan,['us'],us
1204,Eurovision,Should've won,,nan,BellaGoth11093,nan,[],nan
1205,"HH, KAW, eurovision","She JSUT GIT A HOTELLLLLLLLL



 ",,;,WolkeKristin,nan,[],nan
1206,eurovision,Seriously love watching  every year. Some seriously good talent this year,,;,sjlangs,nan,[],nan
1207,nan,Saw this and you came into my mind @samuelbuttery,,nan,DJNathyB,nan,[],nan
1208,"Eurovision, ESC2017",Salvador takes the trophy for Portugal!,"Salvador,Portugal",portugal,SerendipitySays,"salvador,portugal","['portugal', 'salvador']",salvador
1209,"ESC2017, Eurovision, CelebrateDiversity",Salvador Sobral takes the trophy for Portugal??  at the,Salvador Sobral,salvador sobral,annikawunder,salvador sobral,['salvador sobral'],salvador sobral
1210,"ESC2017, POR, Eurovision, CelebrateDiversity",Salvador Sobral is awarded the  trophy for ??!,Salvador Sobral,salvador sobral,SerendipitySays,salvador sobral,['salvador sobral'],salvador sobral
1211,nan,Sad development as they brought a unique levantine flavor -- without turkey and israel europe is a boring place.,"turkey,israel europe","turkey, israel",evrimerdogus,"turkey,israel europe","['israel europe', 'israel']",israel
1212,Eurovision,RT meganrossix: Never forget,,nan,BellaGoth11093,nan,['rt'],nan
1213,"SWE, Eurovision, ESC2017",RT if you voted for Sweden! ?????    @robinbengtssons,Sweden,sweden;,VirpiLaine,sweden,"['sweden', 'rt']",nan
1214,eurovision,Ronaldo will claim this when Portugal win.,"Ronaldo,Portugal","ronaldo, portugal",QVUxwlqwDCN8FGm,"ronaldo,portugal",['portugal'],"ronaldo,portugal"
1215,Eurovision,Ronaldo quite obviously carries Portugal on and off the pitch. Another major trophy won.,"Ronaldo,Portugal","ronaldo, portugal;",ericdsouza17,"ronaldo,portugal",['portugal'],"ronaldo,portugal"
1216,Eurovision,"Romania, this is lit  ",Romania,romania,JulieStarsed,romania,['romania'],nan
1217,Eurovision,retweet if you think I should go to  2018 and do a shashlik rap,,shashlik rap,LuXun001,nan,[],nan
1218,"Eurovision, UFC211, WhitePeople, CNNsotu, JudgeJeanine","Remember when CNN colluded with HRC and the DNC? I do.

     ","CNN,HRC","cnn, hrc, dnc;",SLadreda,"cnn,hrc",['cnn'],"cnn,hrc"
1219,eurovision,"Remember the time we held Eurovision in a shed in North Cork....
(True story, millennials)
","Eurovision,North Cork","eurovision, north cork;",michaeljmatson,"eurovision,north cork",[],nan
1220,"AUT, Eurovision",Remember the DreamWorks kid? This is him now! Feel old yet?,DreamWorks,dreamworks;;,ScarOnTheSky,dreamworks,['dreamworks'],dreamworks
1221,Eurovision,Really hope they show this clip in schools across the world to explain Europe,Europe,europe,mol3bkGPxNXQnnS,europe,['europe'],europe
1222,Eurovision,"RAGAAAAAAA   CLICK HERE!-&gt; """" ",,nan,Austral27932861,nan,[],nan
1223,Eurovision,"RAGAAAAAAA
 ",,nan,sheslytherin,nan,[],ragaaaaaaa
1224,nan,"PRETTY RICH OF ALL YOU BRITS TWEETING THAT AUSTRALIA DOESN'T BELONG IN A EUROPEAN THING, AT LEAST WE WANT TO BE HERE ",,australia; european,Gaelunafn,nan,"['australia', 'brits']",australia
1225,"Eurovision, Portugal",Portuguese all over the world !!! AHHAHAAH,,portuguese;,meinconspicuous,nan,[],nan
1226,"Eurovision2017, Eurovision, POR, Portugal","Portugal's lyrics! ????
(SPREAD THIS LIKE WILDFIRE)
Lots of love!
   … ",Portugal,portugal;;;,danielasofiaom,portugal,['portugal'],nan
1227,"POR, Eurovision",Portugal more like  me another one amirite,Portugal,portugal,effortkills,portugal,['portugal'],portugal
1228,Eurovision,"Portugal might have the most points, but you can't tell me that Spurs didn't deserve to win.  ","Portugal,Spurs","portugal, spurs",_skankhunt,"portugal,spurs",['portugal'],"portugal,spurs"
1229,Eurovision,"Portugal has proved that EVERY SINGLE COUNTRY can win  with the right song. 
You don't need tons of friends or neighbours.",Portugal,portugal;,Nexahs,portugal,['portugal'],portugal
1230,Eurovision,"Portugal ?? wins Euro

Portugal ?? wins  

Portugal ?? arrests the McCanns

All going according to plan… ",Portugal,"portugal, euro; portugal;portugal, mccanns;",JillyCL,"portugal,euro portugal,portugal","['portugal', 'portugal', 'portugal']","portugal,portugal,portugal,mccanns"
1231,Eurovision,Polands song in  was garbage. It was like the same 6 words over and over again.,,poland;,comicidiot,nan,[],nan
1232,eurovision,Please see @courtwhip's timeline re:  'prankster'. He 1) is a serial harasser of celebrity women &amp; 2) not Australian,,; australian,BlackTrotter,nan,[],nan
1233,"Eurovision, CYP","please fall, please fall, please fall ??? ",,nan,mattismylife97,nan,[],nan
1234,"TeamIMRI, IFeelAlive","Please be with me tonight - song number 1! Let's rock! ??????
----------------------------
 …",,;;;;,gomex_mendes,nan,[],nan
1235,eurovision,"person: how are you?
me: 

 ",,;;,DialMforMara,nan,[],nan
1236,nan,"People from other european countries: hey please vote for my country

Spanish people: 
WHO TF VOTED FOR US… ",,; spanish;,heldbyackles,nan,['us'],nan
1237,nan,Pastor Jerry can't watch BUT...,Jerry,pastorjerry,pastorjerryarm1,jerry,[],jerry
1238,Eurovision,"Our Ukraine  hosts did a fantastic job! Congrats and thanks to Oleks Skichko, Vova Ostapchuk and Timur M… ","Ukraine,Oleks Skichko,Vova Ostapchuk,Timur M…","ukraine;oleks skichko,vova ostapchuk, timur m",KatinCumming,"ukraine,oleks skichko,vova ostapchuk,timur m…",['our ukraine'],"ukraine,vova ostapchuk,timur m…"
1239,nan,Or the part where he came in and said Mother Russia was calling,Mother Russia,"mother russia, russia",noicingcupcake,mother russia,[],russia
1240,nan,"Onouka...how to describe? They are a traditional Ukrainian orchestra led by singing lady stormtroopers. With techno. AMAZING. 

 ",Ukrainian,onuka; ukranian;;,navahw,ukrainian,[],nan
1241,"blessed, WOW, Eurovision",OMG 4th in the JURY VOTE AND 9th OVERALL!!!!    ???????,,;,n3ThMiii,nan,[],nan
1242,nan,omfg,,nan,yeIchinanton,nan,[],nan
1243,Eurovision,"OH. MY. GOD 

",,;;,gatoconuggs,nan,['oh'],nan
1244,Eurovision,"Oh, games twitter. How I adore you. I've never seen so many  fans in real life before!! My people, I have found you at last ??",twitter,;;;,letsplayprogram,twitter,[],nan
1245,Eurovision,Oh shit here we go! ???,,;,jack_is_smol,nan,[],nan
1246,nan,Oh No. Not This Again.,,;,smiledarnyou,nan,[],nan
1247,nan,Oh I do love her ??,,nan,LA_Desousa,nan,[],nan
1248,nan,OH GET FUCKED,,nan,jiangyin,nan,[],nan
1249,"eurovision, TeamKris",Of course he cried.  FIX THIS! Your voting system is rigged.,,;;,LaboiLaferno,nan,[],nan
1250,"Eurovision, UFC211, Portugal, WhitePeople","Obama: ""We're Training ISIL""   i   ",,"obama, isil",ZanelleNestor,nan,[],nan
1251,"Eurovision, UFC211, Portugal",Obama was Caught Smoking Crack in Limousine with Gay Lover   i,"Obama,Limousine,Gay Lover","obama, limousine",Thorlyx,"obama,limousine,gay lover i",['gay lover'],"obama,gay lover"
1252,EUROVISION,Numberwang!!!,,nan,GuyCLJohnston,nan,[],nan
1253,Eurovision,nothing will ever top this,,nan,nattbex,nan,[],nan
1254,Eurovision,Not the weirdest dance routine we’ve seen this evening.,,nan,KATIEGEEKCHICK,nan,[],nan
1255,ITA,"Not only our friend in the UK, but our niece in Wales going to vote for . Closing in on the win, one vote at a time. ","UK,Wales","uk, wales;",ScotterWebb,"uk,wales","['wales', 'uk']",wales
1256,eurovision,"Not gonna lie, I'm a 100% watching  with my dad right now, and I'm 100% into it",,nan,ByronNYC80s,nan,[],nan
1257,"Eurovision, NOR",Not bad at all!,,nan,purnomoadi490,nan,[],nan
1258,nan,"No, it was devised by his cat!! @Baddiel ? ",,;,GuyCLJohnston,nan,[],nan
1259,Eurovision,No way did the Simpsons call that too????,,simpsons,PingoId91,nan,[],simpsons
1260,Eurovision,No points from Ireland to the UK. Ah well. 300 years and all that.,"Ireland,UK","ireland, uk;;",1lloydie,"ireland,uk","['ireland', 'uk']",ireland
1261,eurovision,"No points from Ireland to the U.K!

THAT'S FOR THE FAMINE YOU BASTARDS 

",Ireland,u.k;;;,kryptogal,ireland,"['u.k', 'ireland']",ireland
1262,nan,"No other presenters will ever beat Måns and Petra's performance last year of ""love love peace peace"" and I'm just s… ","Måns,Petra","måns, petra",NocturneAeros,"måns,petra",[],nan
1263,"ClashOfClans, Eurovision, UFC211, WangoTango, Portugal",New  Coin Generator 2017,,nan,m0dQS0FdvHKJczL,nan,[],nan
1264,Eurovision,Never forget the best  singer,,nan,nievessvictoria,nan,['singer'],nan
1265,Eurovision,Never forget,,nan,pewlsey,nan,[],nan
1266,"Eurovision, NED",Needs more inspirational quotes 0/10,,nan,mattismylife97,nan,[],nan
1267,Eurovision,"Nathan Trent -The Austrian Justin Timberlake. Austrian for Trousersnake, is Hosen Schlange.  ","Nathan,Austrian Justin Timberlake,Hosen Schlange","nathan trent, australian, justin timberlake; austrian, trousersnake, hosen schlange",Natii_Madrigal,"nathan,austrian justin timberlake,hosen schlange","['justin timberlake', 'nathan trent']","nathan trent,justin"
1268,eurovision,my two moods,,nan,hqpparker,nan,[],nan
1269,Eurovision,My timeline full of fucking  shit ??,,nan,7Rj8PXhEgIE8vxT,nan,[],nan
1270,Eurovision,"MY NEW IDOL
 ",,nan,nievessvictoria,nan,[],nan
1271,nan,"My husband: 'my God, what are the Aussies doing voting for us?'
My son: 'We have a friend, Dad. We're not alone.' ",,aussies;;,cwash94,nan,['dad'],nan
1272,eurovision,"My Hotel JuST WASSSSSSSSS!!!!?

 ",,nan,WolkeKristin,nan,['hotel just wasssssssss'],nan
1273,"Italy, Eurovision",My favourite entry from,,nan,darrylcarulli,nan,[],nan
1274,Eurovision,My face when Portugal won. Seriously?!,Portugal,portugal;,Scoobydoo007,portugal,['portugal'],portugal
1275,Eurovision,My dad is going to be so pissed when he finds out how much money is spent to vote for @isaiahofficial,,nan,ayse_1710,nan,[],nan
1276,nan,My account was hacked.,,nan,FarrahFahme,nan,[],nan
1277,"TeamOG3NE, EUROVISION, NED, esc2017, esc17",Mom…. This one was for you!!! ? ??,,;;,sjlangs,nan,[],nan
1278,EUROVISION,Moldova: I'm confused but enjoying it. I'm not mad.,Moldova,moldova;,DistortedDayd,moldova,['moldova'],nan
1279,eurovision,Missed all the  excitement (if that is the right word?) as I had to be up at 4am to get to the airport. Leaving Malta... ???,,;; malta,Britt_W,nan,['malta'],nan
1280,Eurovision,me trying to sing all parts in bohemian rhapsody by myself,,nan,ChuckSebesta,nan,[],nan
1281,Eurovision,Me trying to remember names at a party,,nan,nievessvictoria,nan,[],nan
1282,Eurovision,me being ignored by everyone in the group chat,,nan,SladkoKotLimona,nan,[],nan
1283,"Eurovision, SWE","me after ten seconds in the gym

  ",,nan,SunflowerJun,nan,[],nan
1284,Eurovision,Matching icons for you and your loser friend,,nan,lp1360,nan,[],nan
1285,Eurovision,make  weird again x,,nan,feeling_lost26,nan,[],nan
1286,Eurovision,Magical performance from Ruslana -  winner in 2004,Ruslana,ruslana,dzulkarnainasso,ruslana,['ruslana'],ruslana
1287,Eurovision,Lucie Jones stunned  viewers,Lucie Jones,lucie jones,its7swaggy,lucie jones,['lucie jones'],lucie jones
1288,Eurovision,Lovechild of @anne_hegerty &amp; @AlanCarr on the  tonight ?,,nan,GuyCLJohnston,nan,[],nan
1289,"Eurovision, POR",Love love LOVE ??,,nan,purnomoadi490,nan,[],nan
1290,Eurovision,Lot of people ask why Australia is in . The explanation is simple - BECAUSE EUROVISION SHUT UP,"Australia,EUROVISION",australia; eurovision,hausofashh,"australia,eurovision",['australia'],australia
1291,Eurovision,Looks like Azerbaijan has been playing my horse prince,Azerbaijan,azerbaijan,thropp68,azerbaijan,"['prince', 'azerbaijan']",azerbaijan
1292,Eurovision,"LIKE for 
RT for Chucklevision ",,;chucklevision,USqfLjP1R5bHDUP,nan,['rt'],nan
1293,Eurovision,"Let's not go jumping to conclusions about his nationality, there's no way we could know  ",,nan,OhNoMacho,nan,[],nan
1294,"SBSeurovision, Eurovision",Lee Lin killed it!!! She even pronounced Kyiv correctly. She's a fierce queen,"Lee Lin,Kyiv",lee lin; kyiv;,pixieodeath,lee lin,"['queen', 'lee lin']",lee lin
1295,"LosAngeles, ILLMUZAKMANAGEMENT, tourlife, MIXTAPE, Empire, Eurovision, 11pm",LATE Flight Back to   2day show   VIP PASS meet&amp;greet $48.00 plus,VIP PASS,nan,24HOURGRIND,nan,[],nan
1296,"Eurovision, AZE",LADDERHORSE!!!!!!!!!!!,,nan,mattismylife97,nan,[],nan
1297,nan,"Knock knock
- Who's there?
A little old lady
- A little old lady who?
That's it, you've got it. Sing along now
 ",,;;;;;,bulkslabhead,nan,[],nan
1298,eurovision,"Just turned  on: three white male presenters standing in front of a huge logo which says ""Celebrate Diversity"".",,nan,TezMillerOz,nan,[],nan
1299,Eurovision,JUST DO IT for your lover,,nan,Jakepot_,nan,[],nan
1300,eurovision,"Just checked the final tally, and I really can't believe so few of you unfollowed me over my  spam. &lt;3",,;,tha_rami,nan,[],nan
1301,Eurovision,Italy to the rest of Europe,"Italy,Europe","italy, europe",sheslytherin,"italy,europe","['europe', 'italy']","italy,europe"
1302,Eurovision,"It's the first time my top favourite wins  And it was Portugal And it was a non-English song, I couldn't be happier!",Portugal,portugal,thiefoworld,portugal,['portugal'],portugal
1303,Eurovision,It's okay Britain we've got a secret weapon adding up our scores this year,Britain,britain,F1nbfcNE4XSLcyr,britain,['britain'],britain
1304,eurovision,"It's always nice when your friends show up to support you! 
 ",,nan,zlando,nan,[],nan
1305,"Eurovision, Portugal, SalvadorSobral",It's a portuguese thing :P //     @Cristiano,,portuguese,earlytrinidad_,nan,[],nan
1306,"Eurovision, Fatima100, Fatima","It is no coincidence that Portugal won  on the day of the  canonization by the Holy Father. 
",Portugal,"portugal, canonization, holy father",HuckBetts,portugal,['portugal'],portugal
1307,Eurovision,It is foretold that he will reappear in times of great unrest,,nan,grumpy_bisexual,nan,[],nan
1308,nan,Israel should be banned from participating in Eurovision b/c of appalling human rights record. Besides Israel is in…,"Israel,Eurovision,Israel","israel, eurovision; israel",garethdavies110,"israel,eurovision,israel","['israel', 'israel']","israel,israel"
1309,Eurovision,Israel quits Eurovision Song Contest live on air after 44 years:,Israel quits Eurovision Song Contest,"israel,  eurovision song contest",eric16_oates,israel quits eurovision song contest,"['israel', 'song contest']",israel
1310,"Eurovision, esc2017, isr","Israel - IMRI – I feel alive. He's sexy, and he knows it *eyeroll gif*        ","Israel,IMRI","israel, imri;",ShayenLonely,"israel,imri","['israel', 'gif']",israel
1311,"Eurovision, NeverForget",Is it too late to vote for Poland's 2014 entry?,Poland,poland,heed71,poland,['poland'],nan
1312,"Sweden, Eurovision","Is  burning or NOT?
Watch this video and decide for yourself!
",,;,zlando,nan,[],nan
1313,eurovision,Ireland... common brah,,ireland;,dVLXFMGlvUqTvbc,nan,['ireland'],nan
1314,Eurovision,invited all my friends round for a  party but I think they're just here for the food,,nan,punk_assnerd,nan,['food'],nan
1315,EpicSaxGuy,In case you need more!,,nan,AppFrolution,nan,[],nan
1316,Eurovision,"imagine not having graham norton as your commentator?? 

 ",graham norton,nan,maenandis,graham norton,"['your commentator', 'graham norton']",graham norton
1317,eurovision,Imagine a world without . How sad of a thought.,,;,cristescu,nan,[],nan
1318,"Eurovision, AZE",IM DYING,,nan,Keranouille,nan,[],nan
1319,Eurovision,"If you've watched the , please phone your local police station to report Moldova being ROBBED!",Moldova,moldova,1lloydie,moldova,['moldova'],moldova
1320,Eurovision,if they wanted phil and i to host they could have just asked there's no need to hijack our style,,phil,itsbailey15,nan,[],nan
1321,Eurovision,If Sweden doesn't win this year which I doubt I really want Portugal to win,"Sweden,Portugal","sweden, portugal",ladygagakpop,"sweden,portugal","['portugal', 'sweden']","sweden,portugal"
1322,Eurovision,"If everyone watching  in the UK followed us we would reach our target by midnight! Come on people,you've… ",UK,uk;,DmageeDebbie,uk,['uk'],uk
1323,Eurovision,"If Europe really wanted to troll us, they'd vote for the UK to win  then make us pay through the nose to compete post-Brexit.","Europe,UK","europe; uk, post-brexit",Tsunami65,"europe,uk","['uk', 'europe']","europe,uk"
1324,EUROVISION,IF YOU AREN'T COMBINING YODELING AND RAP YOU DON'T BELONG IN,,yodeling,bettanneta,nan,[],nan
1325,nan,Idiot on show for all the world to see.,,nan,Veramelrose,nan,[],nan
1326,EUROVISION,ICONIC.,,nan,Light88,nan,[],nan
1327,Eurovision,"I'm looking forward to the voting stage of 
Diane Abbott's in charge. Eveyone will score Eleventeen.",Abbott,;diane abbott;,n06joe,diane abbott,['diane abbott'],diane abbott's
1328,nan,I'm glad I found this out AFTER I saw the winner &amp; his sister perform together. I would have been a mess otherwise…,,;,noicingcupcake,nan,[],nan
1329,nan,I WANT TO BELIEVE,,nan,Nadif,nan,[],nan
1330,"Eurovision, CRO",I wanna have sex with this man,,nan,mattismylife97,nan,[],nan
1331,"BUL, eurovision",I took a pic of JD in which she looks like   but she won't let me share it :(,,jd,Tara_Vern,nan,[],nan
1332,nan,I see it's that time of year when the Spring tides bring Australia into the northern hemisphere to take part in…,Australia,"spring, australia",Celinnocence,australia,['australia'],australia
1333,nan,I saw this and deadass thought it was @GodHatesMiles,,nan,rawsoftglow,nan,[],nan
1334,Eurovision,I need the recap to decide on the best song as was too blinded by Greece and Swedens looks,Greece,"greece, swedens",9dP422CN22DBWBk,greece,['greece'],"greece,swedens"
1335,nan,I love my land,,nan,DonniesCatch,nan,[],nan
1336,Eurovision,I love  because it's basically a six hour marathon of WrestleMania entrances,,wrestlemania,RangerRick,nan,[],nan
1337,Eurovision,i leave here this,,nan,nievessvictoria,nan,[],nan
1338,nan,i learnt about the meaning behind the song &amp; Salvador's heart problem and i feel so emotional now. Well deserved tbh ??,Salvador,salvador;,hausofashh,salvador,['salvador'],nan
1339,eurovision,I knew salad fingers would win,,nan,LilacKitties,nan,[],nan
1340,eurovision,I FUCKIN WHEEZED GOODBYE,,nan,lightvood,nan,[],nan
1341,Eurovision,I declare Haim's SNL performance as the unofficial USA entry for,,"haim, snl, usa",heyNikki20,nan,['usa'],usa
1342,"Romania, Eurovision, ESC2017",I can't unsee this,,nan,mbinswanger,nan,[],nan
