0,RussiaGate,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","[u'FBI//B-ENTITY', u'Trump//B-ENTITY', u'Aide//I-ENTITY', u'The//B-ENTITY', u'Russian//I-ENTITY', u'Government//I-ENTITY']","FBI, FISA, Trump, Russian Government",JanKimbrough,"fbi,trump aide,the russian government","['trump aide', 'fbi', 'russian government']","fbi,trump"
1586,"Funny, chipmunk, WangoTango, UFC211","Chipmunk Stretches in the Morning ,,, ",[],chipmunk,wandawright5101,,[],
1587,WANGOTANGO,"Niall Cantando, Slow Hands",[],niall cantando ,alohdo,,['niall cantando'],
1588,WangoTango,"@Camila_Cabello on the  yellow carpet |
@CCabelloNews ",[],;,CamilaDailyMX,,[],
1589,WangoTango,@LiamPayne tonight at ! (Via @wydnialll) -P,[],;,bigpaynoUA,,[],
1590,WangoTango,So fucking PROUD of this amazing women!! You killed tonight at,[],;,lovingestrabao,,[],
1591,"WangoTango, EmojiMovie",👋 ! Discover the 🌎 inside your 📱 July 28!,[],;,BurgerPack,,[],
1592,WangoTango,Niall at,[],niall,NarrySource,,[],niall
1593,WangoTango,Halsey arriving at,[],halsey,Mastermind_Kris,,[],halsey
1594,WangoTango,Niall en el backstage del,[],niall,nazadict,,[],
1595,,she might be a lil crazy but damn she talented,[],,_morgiiie,,[],
1596,WangoTango,Niall backstage at,[],niall,nherdnigel,,[],niall
1597,WangoTango,TWEET IT. TREND IT ⬇️,[],;,NJHLove93,,[],
1598,"Niam, wangotango","@NiallOfficial  Together
Niall Horan and Liam Payne 😍
Horan and Payno 😍
Nialler and Payne chain 😂😍

","[u'TogetherNiall//B-ENTITY', u'Horan//I-ENTITY', u'Liam//B-ENTITY', u'Payne//I-ENTITY', u'Payne//B-ENTITY']","; niall horan, liam payne; horan, payno; nialler, payne",musicsoul_1,"horan,liam payne,horan,payne","['together\nniall horan', 'liam payne', 'payne']","niall horan,liam payne,horan,payne"
1599,"lion, babylion, WangoTango, UFC211","These Sleepy Lion Cubs are Cuter than Kittens ,,, ","[u'Lion//B-ENTITY', u'Cubs//I-ENTITY']",,joeclarkson5731,lion cubs,[],sleepy lion cubs
1600,WangoTango,4 years ago Avril Lavigne was performing at  2013. Time really flies... Can't wait to see Avril rocking…,"[u'Avril//B-ENTITY', u'Lavigne//I-ENTITY', u'Avril//B-ENTITY', u'rocking\u2026//I-ENTITY']",avril lavigne;;avril,avrilsboyfriend,"avril lavigne,avril rocking…","['avril lavigne', 'avril']","avril lavigne,avril rocking…"
1601,"WangoTango, Despacito",Soundcheckin' for tonight's  @1027kiisfm  @ Stubhub Center,"[u'Stubhub//B-ENTITY', u'Center//I-ENTITY']",,Rodriguezjovi,stubhub center,['stubhub'],stubhub center
1602,WangoTango,CUTIE AT,[],,shitissheeran,,[],cutie
1603,WangoTango,"Hey Violet performant Guys My Age au , Carson (13/05) | realpatrickjones","[u'Violet//B-ENTITY', u'Carson//B-ENTITY']",violet,dodo199137,"violet,carson",[],carson
1604,"VIDEO, WangoTango","🎥 Niall at the 102.7 KIIS FM  in Carson, CA today!  (May 13)","[u'KIIS//B-ENTITY', u'FM//I-ENTITY', u'Carson//B-ENTITY']","niall, carson,ca;",T_Horan13,"kiis fm,carson,ca",['102.7 kiis fm'],"niall,kiis fm"
1605,WangoTango,.@NiallOfficial and @LiamPayne reunite at !,[],,srfHOPE2413,,[],
1606,WangoTango,May 13th: Niall being interviewed backstage at,[],niall,sandravasquez02,,[],niall
1607,WangoTango,We're SO HAPPY that @NiallOfficial is in THIS TOWN 😍😍😍,[],,Pill0wTalkx,,[],
1608,"WangoTango, CamilaWangoTango",Camila performing onstage at 102.7 KIIS FM'S Wango Tango.,"[u'KIIS//B-ENTITY', u""FM'S//I-ENTITY"", u'Wango//I-ENTITY', u'Tango//I-ENTITY']","camila, wango tango",CCabelloMedia,kiis fm's wango tango,"['wango tango', '102.7 kiis fm']",camila
1609,WANGOTANGO,.@olivia_holt is READY to hit the  Village! 🔥🔥🔥,[u'Village//B-ENTITY'],;,captain_smores,village,[],
1610,"WangoTango, SlowHands",@NiallOfficial This is amazing ! glad for ya,[],;,phoemdirection,,[],
1611,WangoTango,ZEDD IS NEXT ... WHAT IF LIAM SURPRISES US WITH A COLLAB,[u'LIAM//B-ENTITY'],"zedd; liam,collab",LarryBuzzinHome,liam,"['us', 'liam surprises']",zedd
1612,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila with @machinegunkelly (via jimmynickles on Instagram)  

   ",[u'Camila//B-ENTITY'],camila,garciacabello2,camila,['instagram'],camila
1613,WangoTango,Roar!,[],,ElizeuGomez9,,[],
1614,,she probably thought it was Miley,[],miley,danaxxxxxxxxxx,,[],miley
1615,WangoTango,Hello. @Camila_Cabello is playing  this evening. We'll be posting via Instagram Story (@901Music) all ni…,[],;;,FifthArianacabe,,['instagram'],instagram story
1616,WangoTango,Liam is at !,[u'Liam//B-ENTITY'],liam,xElaPayneX,liam,[],liam
1617,"babyowl, littleowl, WangoTango, UFC211","""Oakley"" &amp; The Oaklettes Learn to Move with the Groove! ,,, ",[u'Oakley//B-ENTITY'],"oakley, oaklettes;",jakeanderson551,oakley,[],
1618,WangoTango,"Check this out! With just $10, you can help keep girls like Asha in school-  Portugal",[u'Asha//B-ENTITY'],"; asha, portugal",RCNCFundraise,asha,['portugal'],"asha,portugal"
1619,WangoTango,"Another 1 for the Books, shout to Amanda she makes our Team Pop!",[u'Amanda//B-ENTITY'],amanda,BIGCHUNK,amanda,[],amanda
1620,WangoTango,About to kick off the @noahcyrus meet &amp; greet! Ahhhh! 😍,[],;,Cyren7u7,,[],
1621,WangoTango,Reunited with @sofiacarson at @1027KIISFM  👯,[],,gabbybi11r2d,,[],
1622,wangotango,So proud of you @noahcyrus !!!! So stoked to share this night with you!  @1027KIISFM,[],;;,jaureadicction,,[],
1623,,"@NiallOfficial @1027KIISFM @iHeartRadio Niall when can I preorder the album.?? 😍 and book tix for tour.? 😍
I need them so bad 😍😍",[],niall;;,musicsoul_1,,[],niall
1624,,good ass 😂,[],,ourslalita,,[],
1625,WangoTango,Liam watching Niall perform at  tonight 13/5/17,[u'Liam//B-ENTITY'],"liam, niall",horanosaur,liam,[],"liam,niall"
1626,WangoTango,"It's about time we get to see Alessia and Zedd performing ""STAY"" at  tonight! ",[u'Alessia//B-ENTITY'],"alessia, zedd",AlessiaCWorld,alessia,"['""stay""']","alessia,zedd"
1627,"wangotango, dead",I'm watching @niallhorran play at  and @Liampayne is standing directly next to me.,[],,fckme_t0mmo,,[],
1628,WangoTango,Alessia at  carpet today!,[u'Alessia//B-ENTITY'],alessia,ackingdxm,alessia,[],alessia
1629,WangoTango,Miley singing 'Jolene' on stage tonight at !,[u'Jolene//B-ENTITY'],miley,chem_is_TRY__,jolene,[],miley
1630,WangoTango,Miley performing 'We Can't Stop',[],"miley, we can't stop",Oshes,,[],miley
1631,"a1array, EverythingEverything",Our backstage social stop was so much fun! Thanks to our friends  and . Hi @Jiffpom!!,[],;;,1027KIISFM,,[],
1632,WangoTango,"Hey Violet performant Brand New Moves au , Carson (13/05) | realpatrickjones","[u'Violet//B-ENTITY', u'Brand//B-ENTITY', u'New//I-ENTITY', u'Moves//I-ENTITY', u'au//I-ENTITY', u'Carson//B-ENTITY']","violet, carson",dodo199137,"violet,brand new moves au,carson",[],carson
1633,wangotango,@NiallOfficial Performing at  today Really proud Niall,[],niall,YusriyaSabani,,[],niall
1634,,"next to you
malibuuuu ",[],;,radiateorange,,[],
1635,WangoTango,Niall tonight at,[],niall,OnMyMindNjh,,[],niall
1636,WangoTango,@1027KIISFM  is so awesome and so many talented people at there ♥,[],,onedire79089870,,[],
1637,WangoTango,Yaaaay Maroon 5 with the Prince cover!!!!  😭😭,"[u'Yaaaay//B-ENTITY', u'Maroon//I-ENTITY', u'Prince//B-ENTITY']",prince;,TakeGarr,"yaaaay maroon,prince",['the prince'],yaaaay maroon
1638,WangoTango,.@NiallOfficial hits ! 😍😍,[],;,unicorniohorang,,[],
1639,"WangoTango, WangoTango2017",Holy fucking SHIT 🔥🔥,[],,NickysAngelBaby,,[],
1640,WangoTango,❤️❤️loved seeing you guys,[],,gocoo_59,,[],
1641,WangoTango,Miley threw flowers in the crowd💐,[u'Miley//B-ENTITY'],miley,StuckInBookland,miley,[],miley
1642,,What a single. So so proud of our Sunshine!,[],;,25andmadabout1D,,[],
1643,WangoTango,Liam at  today! -P,[u'Liam//B-ENTITY'],liam;,xElaPayneX,liam,[],liam
1644,WangoTango,Camila on @ashlee_juno's Instagram story,[u'Camila//B-ENTITY'],camila,LalYazareth,camila,['instagram'],camila
1645,WangoTango,"Hailee Steinfeld cantando ""Love Myself"" no  - 13 de maio.","[u'Hailee//B-ENTITY', u'Steinfeld//I-ENTITY']","hailee steinfeld, cantando",perriexplicts,hailee steinfeld,[],hailee steinfeld
1646,,MY POOR NIAM HEART OMG,[],,colismariah,,[],
1647,WangoTango,Our fave @aaroncarter just taught @CassieDiLaura how to Tango at @1027KIISFM !,[u'Tango//B-ENTITY'],,gabbybi11r2d,tango,[],
1648,WangoTango,Finishing up with Prince tribute @maroon5 at,[u'Prince//B-ENTITY'],prince,Tony14M5fan,prince,"['prince', 'prince']",prince
1649,,@NiallHFrance Best performance?,[],,PopPoIls,,[],
1650,WangoTango,Camila today at,[],camila,veyvix,,[],camila
1651,"WangoTango, BackstreetBoys",Up close and personal with the @backstreetboys @1027KIISFM @extratv  …,[],,sapnasajnani,,[],
1652,WangoTango,"Don't forget to Buy ""Malibu"" by @MileyCyrus which was performed tonight at  

Buy:   🌊 ",[u'Malibu//B-ENTITY'],malibu;;,acousticmiley,malibu,[],
1653,WangoTango,ADAM LEVINE/MAROON 5 IS SINGING LET'S GO CRAZY BY PRINCE 💜,"[u'ADAM//B-ENTITY', u'PRINCE//B-ENTITY']","adm levine, maroon 5, prince",LarryBuzzinHome,"adam,prince","['prince', 'prince', 'adam levine']",adam levinemaroon
1654,WangoTango,NIAM AT THE,[],niam,niallxcontrol,,[],niam
1655,WangoTango,Live on the Yellow Carpet at  with @alexonthemic and the @backstreetboys,"[u'the//B-ENTITY', u'Yellow//I-ENTITY', u'Carpet//I-ENTITY']",,AngieGodoyBSB,the yellow carpet,[],
1656,WangoTango,Camila no Instagram story da @Chelsea_Briggs,[],"camila, instagram",screammila,,['instagram'],camila
1657,WangoTango,Give us @brian_littrell with a kid any day!,[],,WHOTheBckstreet,,[],
1658,"StripBackDown, WangoTango",Liam just jumped on stage to talk about his new single ! Out next Friday! | @iHeartRadio,[u'Liam//B-ENTITY'],liam;;,901Music,liam,[],liam
1659,,@camila_cabello @1027KIISFM  Could you sort this post for us camilizer?please say yes! I really wanted to win.…,[],;;,MicaJaraCS,,[],
1660,"twins, twinbrother, WangoTango, UFC211","What this toddler did to save his trapped twin brother will shock you! ,,, ",[],;,robertparr1682,,[],
1661,wangotango,fam photo,[],,gocoo_59,,[],
1662,WangoTango,Check out all of the @backstreetboys Meet and Greet photos from  here:  Numbers 116-131,[],,WHOTheBckstreet,,[],
1663,WangoTango,Goodness knows what a relationship must be.,[],,IckeBot3000,,[],
1664,WangoTango,"Niall cantando This Town en el !! 
 ",[],"niall cantando, this town",Cardozo_Yanel,,[],niall
1665,"OneDirection, WangoTango",.@LiamPayne from  at @1027KIISFM,[],,Lhiminated,,[],
1666,,"@HaileeSteinfeld I love you, you are the most beautiful woman in the world.💓💗😍😍 ",[],;,Angelvilches4,,[],
1667,"WangoTango, wangotango2017","Who are you most excited to see perform today at ? 

(1 day poll, vote and retweet.)",[],;;;;;,camilacc1BR,,[],
1668,WangoTango,@WK_Stylez @aaroncarter The tweet is gone. 🙄 I just told my friend that Aaron is gonna be at  &amp; I'd tell…,[u'Aaron//B-ENTITY'],;aaron,ThaRealJakeD,aaron,[],aaron
1669,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila on backstage of  

  ",[u'Camila//B-ENTITY'],camila,garciacabello2,camila,[],camila
1670,WangoTango,More pics of Miley backstage,"[u'Miley//B-ENTITY', u'backstage//I-ENTITY']",miley,MySmilerSide,miley backstage,[],miley
1671,WangoTango,"Otro video de Niall cantando ""Slow Hands"" 😍😍  (via @chxudry)  ",[],"niall cantando, slow hands",candu2019,,[],
1672,"Malibu, WangoTango",.@MileyCyrus performing,[],,FabiolaRomn5,,[],
1673,WangoTango,"AHHH @aaroncarter sang a ""I Want Candy"" remix at the  Village! ","[u'the//B-ENTITY', u'Village//I-ENTITY']",i want candy,NJHLove93,the village,[],
1674,WangoTango,Kick A$$ performance ladies @HaileeSteinfeld @jamiehauptmann,[],,SummerBowden4,,[],
1675,"CamilaCabello, KatyPerry, WangoTango",📸  and  at,[],,camEElaFoca,,[],
1676,WangoTango,So much talent in one photo 👍🏼😁 @alessiacara @Zedd 🙌🏼,[],,onedire79089870,,[],
1677,WangoTango,Miley performing Malibu for the first time ever at  !,"[u'Miley//B-ENTITY', u'performing//I-ENTITY', u'Malibu//I-ENTITY']","miley, malibu",khelms1998,miley performing malibu,['malibu'],"miley,malibu"
1678,"WangoTango, M5OnWangoTango",SUGAR YES PLEASE,[],,MariSpagiari97,,[],
1679,WANGOTANGO,"LIAM VIENDO A NIALL EN  . -CT♡

",[u'LIAM//B-ENTITY'],"liam viendo, niall;",sehunsunhe,liam,['liam viendo'],
1680,WangoTango,"""You know I had to come bearing gifts!""- Miley so cute!   💐😘🌷🌸 ",[],; miley;,MySmilerSide,,[],miley
1681,,A PERFORMER!!,[],,camilareecy,,[],
1682,WangoTango,Niall en el !! 😍😍😍,[],niall;,sweetcreatommo,,[],
1683,WangoTango,UPDATE || Liam backstage at,[],liam,cacaehs,,[],liam
1684,WangoTango,Miley with her friends &amp; crew backstage at .,[u'Miley//B-ENTITY'],miley,chem_is_TRY__,miley,['miley'],miley
1685,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",Camila on @901Music's Instagram story,[u'Camila//B-ENTITY'],camila,garciacabello2,camila,[],camila
1686,WangoTango,"Bon Appétit at  was everything, I'm in love 😍 ",[],bon appétit,MyperfKaty,,['bon appétit'],bon appétit
1687,,BUT ADAMS HAIR THO 😍,[],adams,awkwardninyyy,,[],adams
1688,WangoTango,We can't get over @adamlevine's voice!!!! @maroon5 is rocking the  stage!!!,[],;,nathalia9901,,[],
1689,WangoTango,Beautiful Prince tribute by 😍😲😭 @maroon5,"[u'Beautiful//B-ENTITY', u'Prince//I-ENTITY']",prince,bertha_la,beautiful prince,['prince'],
1690,"SlowHands, WangoTango",onairwithryan: just over here trying to keep our  to ourselves during niallhoran at ,[],,sandravasquez02,,[],
1691,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",Camila with @CassieDiLaura  (via @sweetyhigh),[u'Camila//B-ENTITY'],camila,garciacabello2,camila,[],camila
1692,WangoTango,"
My Niam heart 😍❤❤
That friendship goals ! ",[],niam;,1d__universe,,[],niam
1693,WangoTango,Liam watching Niall's performance at,"[u'Liam//B-ENTITY', u'Niall//B-ENTITY']","liam, niall",Nialler_auan,"liam,niall",[],liam
1694,WangoTango,Noticing some missing band members at tonight's performance.... @katyperry WHERE ARE JOSH AND ADAM!?!? 😩,"[u'JOSH//B-ENTITY', u'ADAM//B-ENTITY']","; josh, adam;",gabrielmvalois,"josh,adam",['adam'],josh
1695,WangoTango,On The Loose Love It,[],on the loose,margarita_haban,,[],
1696,WangoTango,LIAM PAYNE!!!!,"[u'LIAM//B-ENTITY', u'PAYNE//I-ENTITY']",liam payne,simplizziety,liam payne,['liam payne'],liam payne!!!!
1697,WangoTango,i would love to go a @maroon5 concert!!,[],,slorena415,,[],
1698,WangoTango,Where you at @harrystyles @Louis_Tomlinson?,[],,901Music,,[],
1699,"babystingray, funnyanimal, WangoTango, UFC211","Adorable Baby Stingrays Dancing with Smiley Face ,,, ","[u'Baby//B-ENTITY', u'Stingrays//I-ENTITY', u'Smiley//B-ENTITY', u'Face//I-ENTITY']",,hannahparsons93,"baby stingrays,smiley face",[],smiley face
1700,WangoTango,Camila and @machinegunkelly on stage at .,[],camila,Fefe1H,,[],camila
1701,WangoTango,Camila with @TanyaRad on @1027KIISFM's Snapchat story,[u'Camila//B-ENTITY'],camila,AilennCabello,camila,['snapchat'],camila
1702,WangoTango,LIAM WAS JUST ON STAGE IM FREAKING OUT,[u'LIAM//B-ENTITY'],liam,hazzasvibes,liam,[],liam
1703,WangoTango,If you promise to be gentle I'll let you touch my,[],,MrRickyGarcia,,[],
1704,WANGOTANGO,@adamlevine is fucken hottttttt,[],,KarinaJauregui,,[],
1705,WangoTango,Miley and Noah singing happy birthday to @tishcyrus at  tonight! 🎈,"[u'Miley//B-ENTITY', u'Noah//B-ENTITY']","miley, noah",intoulouis,"miley,noah",[],"miley,noah"
1706,WangoTango,📸 | Liam no  .,[],liam,1DinfiniteZayn,,[],liam
1707,WangoTango,"Maroon 5 the best at  
I love them so much ❤️❤️❤️",[],Maroon 5;,bryana_07,,[],
1708,"LOVERS, WangoTango",@NiallOfficial wants to see YOU at ! 🤞🏼Watch the live stream here:  👏🏼,[],;,LoorViviana_,,[],
1709,WangoTango,Niall no Red Carpet do . (7),"[u'Red//B-ENTITY', u'Carpet//I-ENTITY']","niall, red carpet;",SLOVES1D5X,red carpet,[],niall
1710,WangoTango,Thanks @maroon5 and @adamlevine !!!!,[],,MikaylaRagovin,,[],
1711,"WangoTango, BonAppétit",Her dance moves during the Migos part was everything 😍🔥🔥,[],migos,trillharmonys,,[],
1712,WangoTango,BXIXUUSH LIAM IS THERE WATCHING NIALL MY WIG FLEW I LOVE NIAM,"[u'BXIXUUSH//B-ENTITY', u'LIAM//I-ENTITY']","liam, niam",daisy_styles77,bxixuush liam,['niall my'],niall
1713,,Look who showed up to support his friends and tease his new music coming out NEXT Friday!!! @LiamPayne!!!,[],;,1027KIISFM,,[],
1714,wangotango,Niall hoy cantando ' Slow Hands ' en Wango Tango .,[u'Tango//B-ENTITY'],"nial, slow hands, wango tango",addictederick,tango,['wango tango'],niall
1715,"WangoTango, Malibu","Miley literally SLAYED the  stage!
She sang  ,Jolene and WCS!

Watch performance :… ",[u'Jolene//B-ENTITY'],"miley; jolene, wcs;;",JustEvaP,jolene,[],miley
1716,"Malibu, WangoTango",.@MileyCyrus is JUST as excited as we are to watch her perform  🌊 at ! Watch the stream:…,[],;,Mili_soledad95,,[],
1717,WangoTango,Camila Cabello just KILLED IT at  tonight with MGK!,"[u'Camila//B-ENTITY', u'Cabello//I-ENTITY', u'MGK//B-ENTITY']","camila cabello, mgk",aboutlittlemila,"camila cabello,mgk",['camila cabello'],camila cabello
1718,WangoTango,"Queen @katyperry SLAAAYED the  stage! Take a peek on our Snapchat / Instagram! 
Username:… ",[],";snapchat, instagram;",slayprismatic,,"['instagram', 'snapchat', 'queen']",
1719,WangoTango,Camila with fans backstage at,[u'Camila//B-ENTITY'],camila,sxphx_199x,camila,[],camila
1720,WangoTango,WHUT? LIAM'OK THE NIGHT IS REALLY INSANE,[],; liam,camilizerharmos,,[],
1721,"a1array, EverythingEverything",Our backstage social stop was so much fun! Thanks to our friends  and . Hi @Jiffpom!!…,[],;;;,jiffpom,,[],
1722,WangoTango,"@maroon5 with the Prince ""Let's Go Crazy"" cover. I knew Adam's purple guitar meant something. Yes.","[u'Prince//B-ENTITY', u'Adam//B-ENTITY']","prince, let's go crazy; adam;",CainMcCoy,"prince,adam","['""let\'s go crazy""', 'adam', 'the prince']",
1723,WangoTango,She's the cutest! We love you @HaileeSteinfeld ✨,[],;,RosseJ_MY,,[],
1724,,I wish...,[],,Mickeynotthemo1,,[],
1725,"cc1, CC1isHere, WangoTango",@Camila_Cabello CC1 is here!,[],,biancaPELIN,,[],
1726,WangoTango,always with great perfomances @alessiacara @HaileeSteinfeld @Zedd @NiallOfficial @Jordan_Fisher @noahcyrus @Camila_Cabello,[],,issisotelo,,['fisher'],
1727,WangoTango,.@MileyCyrus was also the most interactive with her fans at ,[],,juliacrowe_,,[],
1728,WangoTango,@maroon5 WE NEED A GUITAR SOLO ON THE NEXT ALBUM,[],,fantasygirlm5,,[],
1729,WangoTango,"Update  | Niall performing at 102.7 KIIS FM’s 2017  •May 13th, 2017! /isa",[],niall;,signofhstyles94,,['102.7 kiis fm'],"niall,kiis"
1730,WangoTango,"Selfie from Louis, Liam at , and performances from Harry and Niall. Today has been a great day.… ","[u'Louis//B-ENTITY', u'Liam//B-ENTITY', u'Harry//B-ENTITY', u'and//I-ENTITY', u'Niall//I-ENTITY']","louis, liam, harry, niall;",OliviaMarie1322,"louis,liam,harry and niall","['niall', 'harry']","liam,harry"
1731,WangoTango,"Pretty sure you should tune in to our Snapchat / Instagram right now... 
📱: @capitolrecords 
 ",[],"snapchat, instagram;;",captain_smores,,"['snapchat', 'instagram']","snapchat,instagram"
1732,WangoTango,RT @CCabelloNews: Camila with @machinegunkelly (via jimmynickles on Instagram),[u'Camila//B-ENTITY'],camila,CamilaDailyMX,camila,"['instagram', 'rt']",camila
1733,WangoTango,Excuse us.. @NiallOfficial coming through,[],;,Zeleza_x,,[],
1734,"Malibu, Jolene, WeCantStop",Her performance gave me such Wonder World Tour vibes! ☺️Anyone else?    ,[],wonder world tour;,_mileycyrusnl,,[],
1735,WangoTango,"Niall performando ""On The Loose"" no 
MEU DEUS
(via @chxudry)
 ","[u'On//B-ENTITY', u'The//I-ENTITY', u'Loose//I-ENTITY']","niall, on the loose; meu deus;;",pizzakardashian,"on the loose,meu","['""on the loose""']",niall
1736,"Despacito, wangotango",Thank you @1027kiisfm for the invite. LA you sounded amazing singing  …,[],; la,sahana_vinod,,[],
1737,WangoTango,".@NiallOfficial covering @DUALIPA / @MartinGarrix's ""Scared To Be Lonely""  ",[],scared to be lonely,jaasmine23,,[],
1738,,i hope so,[],,niallsoberano,,[],
1739,WangoTango,sisanie: Always happy to be the bread on a Niall sandwich 🍞 see you at  niallhoran!,[u'Niall//B-ENTITY'],niall,roswellmcdio,niall,[],
1740,,This. Is. Horrifying.,[],;;,wulffisthename,,[],
1741,,They are both so hot,[],,badxromance,,[],
1742,,".@renalovelis from @HeyViolet got off stage and ran straight to the @OtterPops! Gotta stay cool, right?! … ",[],;;,NJHLove93,,[],
1743,,. @MileyCyrus told @officialellenk she has something up her sleeve that's going to involve a lot of balloons tonigh…,[],;,Imamileyfans,,[],
1744,WangoTango,We can't wait for @halsey's new album. AHHH!   ,[],;,1027KIISFM,,[],
1745,WangoTango,One more from Niall on the  yellow carpet! We'll go live on Instagram (@901Music) during his performance…,[],niall;,nlnahzza,,['instagram'],niall
1746,WangoTango,"FREE 
THE
NIPPLE

@MileyCyrus  ",[],;;;;,sai_witch,,[],
1747,WangoTango,"Niall performando ""Scared To Be Lonely"" (3)",[],"niall, scared to be lonely",jornawlz,,[],niall
1748,WangoTango,Niall cantando 'Slow Hands' esta tarde en el ! (2),[],"niall cantando, slow hands;",arely_tb,,[],niall
1749,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila on @iHeartRadio snapchat.

   ",[u'Camila//B-ENTITY'],camila,garciacabello2,camila,[],camila
1750,,ONE DREAM ONE BAND ONE DIRECTION,[],,galwayroses,,['dream'],
1751,,I LOVE MY SONS SUPPORTING EACH OTHER,[],,lunenarry,,[],
1752,WangoTango,@LiamPayne I love that you went to see Niall at . Supportive brother. 1D forever. :),[u'Niall//B-ENTITY'],niall;;;,rrs1489,niall,[],niall
1753,"cat, cutecat, WangoTango, UFC211","Cat watching a horror movie will be the cutest thing you will see today! ,,, ",[],cat;,andreagreene741,,[],
1754,WangoTango,"Meet &amp; greet photos of @backstreetboys from .
",[],,KaosOnline,,[],
1755,,my  1d ship stays winning,[],,projectwrecked,,[],
1756,,Baby is so cute 💓,[],,itsAshLopez,,[],
1757,,I'm so upset,[],,izabella_a_,,[],
1758,WangoTango,.@1027KIISFM's post on Instagram,[],,saiiapichaya,,['instagram'],instagram
1759,WangoTango,Bout had a heart attack when the said @LiamPayne was here at . 1 more week till we have a full set of singles from the boys!,[],;,alexinlalaland,,['heart attack'],
1760,"maroon5, Prince, WangoTango"," doing a great cover of  ""Let's Go Crazy"" at  ","[u'Let//B-ENTITY', u""'s//I-ENTITY"", u'Go//I-ENTITY', u'Crazy//I-ENTITY']",let's go crazy,MVanterpool,let 's go crazy,"['""let\'s go crazy""']",
1761,WangoTango,Alessia Cara on the  yellow carpet just now 👋🏽 | @iHeartRadio,"[u'Alessia//B-ENTITY', u'Cara//I-ENTITY']",alessia cara,outlawsharmony,alessia cara,[],alessia cara
1762,WangoTango,@noahcyrus &amp; @MileyCyrus surprised mommy @tishcyrus with a birthday cake at  tonight! HAPPY BIRTHDAY MT…,[],;,ng3ld0wn,,[],
1763,WangoTango,".@MileyCyrus performing ""Malibu"" live for the first time at  is EVERYTHING! @1027KIISFM",[u'Malibu//B-ENTITY'],malibu;,StephySmilovVe,malibu,"['""malibu""']",
1764,,Christ. As Dolly Parton dies a little bit more.....,"[u'Dolly//B-ENTITY', u'Parton//I-ENTITY']",christ; dolly parton,rickydigital,dolly parton,['dolly parton'],dolly parton
1765,WangoTango,📸 | Liam at  tonight -11,[u'Liam//B-ENTITY'],liam,xElaPayneX,liam,[],liam
1766,"OnTheLoose, WangoTango",When @NiallOfficial brings out  💃🏻,[],,RealRachelMarin,,[],
1767,WANGOTANGO,"OH MY FUCKING GOD LIAM JUST WATCHED NIALL'S PERFORMANCE CAN YOU HEAR ME SCREAM 
 
 ",[u'LIAM//B-ENTITY'],"liam, niall",xLarrySyndrome,liam,[],
1768,WangoTango,Alessia backstage at !,[],alessia,greedyalessia,,[],alessia
1769,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",Camila on @1027KIISFM's yellow carpet.,[u'Camila//B-ENTITY'],camila,garciacabello2,camila,[],camila
1770,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO","Camila on 's red carpet.

  ",[u'Camila//B-ENTITY'],camila,garciacabello2,camila,[],camila
1771,WangoTango,"When the sound cuts out right at the top of your set and your just like 
""IT AINT MY FAULT"" 😩😂  ",[],;,DinahMyCaptain,,[],
1772,"WangoTango, WN1D",Liam en el backstage de,[u'Liam//B-ENTITY'],liam,arely_tb,liam,[],liam
1773,WangoTango,Just a quick pep talk from @katyperry before @noahcyrus hits the  stage 👭❤️,[],,perrygwza,,[],
1774,WangoTango,.@HaileeSteinfeld is seriously goals....and killing the outfit game,[],,onedire79089870,,[],
1775,WangoTango,miley cantando y bailando we can't stop MY 2013 FEELS,[],"miley, cantando",Sebastianariasy,,[],
1776,WangoTango,Niall con fans en el ! (3),[],niall;,RebeZantosh1D,,[],niall
1777,,HONESTLY SAVED ME,[],,niallohhh,,[],
1778,WangoTango,Geli's Instagram. Stella! And adorable lil June 💕,"[u'Geli//B-ENTITY', u""'s//I-ENTITY"", u'Instagram//I-ENTITY', u'Stella//B-ENTITY']","geli, instagram; stella; june",gabrielmvalois,"geli 's instagram,stella",[],
1779,WangoTango,"In honour of  being today, here's a throwback to Zayn performing at last year's Wango Tango! ","[u'Wango//B-ENTITY', u'Tango//I-ENTITY']",zayn; wango tango,ZeeZzZayN,wango tango,['wango tango'],zayn
1780,WangoTango,Maroon 5 covering Prince...what else could you want in life??,"[u'Maroon//B-ENTITY', u'5//I-ENTITY', u'Prince//B-ENTITY']","maroon 5, prince;",MrStevenJohnson,"maroon 5,prince","['prince', 'prince']",
1781,,NIALL IN A FUCKING HENLEY SINGING SLOW HANDS.. I'VE DIED AND GONE TO HEAVEN (minus that fucking hat),[],"niall, henley, slow hands;",callmekaitxo,,[],niall
